txn_id,from_account,from_name,to_account,to_name,amount_inr,timestamp,type,flag
T00740,XXXX4531,Naveen Ramaswamy,XXXX9883,Arun Mohan,4000,2026-08-04 17:00,UPI,
T00741,XXXX4531,Naveen Ramaswamy,XXXX1757,Lokesh Iyer,1200,2026-08-05 17:00,IMPS,
T00742,XXXX4531,Naveen Ramaswamy,XXXX8555,Selvam Das,1200,2026-08-07 12:00,IMPS,
T00743,XXXX4531,Naveen Ramaswamy,XXXX8555,Selvam Das,2500,2026-08-09 13:00,NEFT,
T00744,XXXX4531,Naveen Ramaswamy,XXXX1757,Lokesh Iyer,1200,2026-08-10 13:00,IMPS,
T00745,XXXX4531,Naveen Ramaswamy,XXXX6446,Bharath Pillai,4000,2026-08-11 15:00,NEFT,
T00746,XXXX4531,Naveen Ramaswamy,XXXX7224,Sathish Menon,2500,2026-08-12 09:00,IMPS,
T00747,XXXX4531,Naveen Ramaswamy,XXXX8555,Selvam Das,7500,2026-08-13 11:00,NEFT,
T00748,XXXX4531,Naveen Ramaswamy,XXXX9883,Arun Mohan,4000,2026-08-14 11:00,IMPS,
T00749,XXXX7475,Sabari Murthy,XXXX2381,Siva Achari,500,2026-08-04 18:00,UPI,
T00750,XXXX7475,Sabari Murthy,XXXX9017,Anand Shetty,500,2026-08-05 20:00,UPI,
T00751,XXXX7475,Sabari Murthy,XXXX4115,Rahul Venkatesh,2500,2026-08-11 14:00,UPI,
T00752,XXXX8055,Harish Sharma,XXXX7941,Farook Sharma,1200,2026-08-02 11:00,IMPS,
T00753,XXXX8055,Harish Sharma,XXXX8777,Kannan Velu,7500,2026-08-04 18:00,UPI,
T00754,XXXX8055,Harish Sharma,XXXX7941,Farook Sharma,4000,2026-08-05 20:00,IMPS,
T00755,XXXX8055,Harish Sharma,XXXX8777,Kannan Velu,10000,2026-08-08 19:00,UPI,
T00756,XXXX8055,Harish Sharma,XXXX8777,Kannan Velu,4000,2026-08-10 18:00,IMPS,
T00757,XXXX8055,Harish Sharma,XXXX7941,Farook Sharma,500,2026-08-12 20:00,IMPS,
T00758,XXXX8055,Harish Sharma,XXXX7941,Farook Sharma,4000,2026-08-14 16:00,UPI,
T00759,XXXX8532,Prakash Patel,XXXX1228,Rajesh Gowda,7500,2026-08-01 18:00,UPI,
T00760,XXXX8532,Prakash Patel,XXXX2527,Selvam Balakrishnan,2500,2026-08-04 19:00,UPI,
T00761,XXXX8532,Prakash Patel,XXXX2527,Selvam Balakrishnan,4000,2026-08-05 13:00,UPI,
T00762,XXXX8532,Prakash Patel,XXXX1228,Rajesh Gowda,500,2026-08-09 12:00,UPI,
T00763,XXXX8532,Prakash Patel,XXXX2527,Selvam Balakrishnan,7500,2026-08-10 13:00,NEFT,
T00764,XXXX8532,Prakash Patel,XXXX2527,Selvam Balakrishnan,1200,2026-08-13 13:00,NEFT,
T00765,XXXX8532,Prakash Patel,XXXX1228,Rajesh Gowda,1200,2026-08-14 14:00,UPI,
T00766,XXXX3815,Karthik Gowda,XXXX8161,Farook Menon,1200,2026-08-02 15:00,IMPS,
T00767,XXXX3815,Karthik Gowda,XXXX8161,Farook Menon,7500,2026-08-03 18:00,NEFT,
T00768,XXXX3815,Karthik Gowda,XXXX8161,Farook Menon,2500,2026-08-04 16:00,UPI,
T00769,XXXX3815,Karthik Gowda,XXXX7965,Nithin Bose,500,2026-08-06 20:00,NEFT,
T00770,XXXX3815,Karthik Gowda,XXXX7965,Nithin Bose,4000,2026-08-08 16:00,NEFT,
T00771,XXXX3815,Karthik Gowda,XXXX5982,Madhavan Murthy,500,2026-08-12 12:00,IMPS,
T00772,XXXX6083,Ilango Subramaniam,XXXX8871,Rahul Singh,10000,2026-08-04 20:00,IMPS,
T00773,XXXX6083,Ilango Subramaniam,XXXX8871,Rahul Singh,7500,2026-08-05 09:00,IMPS,
T00774,XXXX6083,Ilango Subramaniam,XXXX7951,Jagan Pillai,10000,2026-08-06 17:00,UPI,
T00775,XXXX6083,Ilango Subramaniam,XXXX8871,Rahul Singh,10000,2026-08-09 09:00,IMPS,
T00776,XXXX6083,Ilango Subramaniam,XXXX8871,Rahul Singh,500,2026-08-12 15:00,NEFT,
T00777,XXXX6083,Ilango Subramaniam,XXXX8871,Rahul Singh,1200,2026-08-13 19:00,NEFT,
T00778,XXXX6083,Ilango Subramaniam,XXXX7951,Jagan Pillai,4000,2026-08-14 14:00,NEFT,
T00779,XXXX3419,Rajesh Gupta,XXXX9346,Kannan Singh,10000,2026-08-02 19:00,NEFT,
T00780,XXXX3419,Rajesh Gupta,XXXX4082,Mahesh Gupta,7500,2026-08-04 14:00,IMPS,
T00781,XXXX3419,Rajesh Gupta,XXXX4082,Mahesh Gupta,4000,2026-08-05 16:00,UPI,
T00782,XXXX3419,Rajesh Gupta,XXXX9346,Kannan Singh,500,2026-08-06 20:00,NEFT,
T00783,XXXX3419,Rajesh Gupta,XXXX4974,Sabari Das,2500,2026-08-09 20:00,NEFT,
T00784,XXXX3419,Rajesh Gupta,XXXX9346,Kannan Singh,4000,2026-08-10 09:00,NEFT,
T00785,XXXX3419,Rajesh Gupta,XXXX9346,Kannan Singh,500,2026-08-11 20:00,UPI,
T00786,XXXX3419,Rajesh Gupta,XXXX4974,Sabari Das,2500,2026-08-12 16:00,IMPS,
T00787,XXXX3419,Rajesh Gupta,XXXX9346,Kannan Singh,4000,2026-08-13 11:00,UPI,
T00788,XXXX3419,Rajesh Gupta,XXXX9346,Kannan Singh,10000,2026-08-14 15:00,UPI,
T00789,XXXX6295,Anand Reddy,XXXX9180,Rahul Pillai,4000,2026-08-04 14:00,NEFT,
T00790,XXXX6295,Anand Reddy,XXXX4082,Mahesh Gupta,1200,2026-08-06 18:00,IMPS,
T00791,XXXX6295,Anand Reddy,XXXX9180,Rahul Pillai,10000,2026-08-10 14:00,NEFT,
T00792,XXXX6295,Anand Reddy,XXXX2527,Selvam Balakrishnan,2500,2026-08-12 12:00,UPI,
T00793,XXXX6295,Anand Reddy,XXXX5558,Ravi Gowda,7500,2026-08-13 13:00,UPI,
T00794,XXXX6295,Anand Reddy,XXXX9180,Rahul Pillai,1200,2026-08-14 11:00,IMPS,
T00795,XXXX6295,Anand Reddy,XXXX6717,Unknown / Unlinked,150000,2026-08-13 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00796,XXXX6295,Anand Reddy,XXXX6717,Unknown / Unlinked,750000,2026-08-13 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00797,XXXX6085,Jagan Gupta,XXXX5347,Devan Pillai,4000,2026-08-01 19:00,UPI,
T00798,XXXX6085,Jagan Gupta,XXXX5347,Devan Pillai,2500,2026-08-02 18:00,IMPS,
T00799,XXXX6085,Jagan Gupta,XXXX5347,Devan Pillai,4000,2026-08-04 09:00,NEFT,
T00800,XXXX6085,Jagan Gupta,XXXX7043,Anand Rao,7500,2026-08-10 15:00,UPI,
T00801,XXXX6085,Jagan Gupta,XXXX7043,Anand Rao,2500,2026-08-13 12:00,NEFT,
T00802,XXXX6085,Jagan Gupta,XXXX5347,Devan Pillai,7500,2026-08-14 12:00,NEFT,
T00803,XXXX6085,Jagan Gupta,XXXX4783,Unknown / Unlinked,150000,2026-08-12 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00804,XXXX6085,Jagan Gupta,XXXX4783,Unknown / Unlinked,150000,2026-08-12 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00805,XXXX6085,Jagan Gupta,XXXX4783,Unknown / Unlinked,200000,2026-08-12 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00806,XXXX1672,Kannan Subramaniam,XXXX9224,Siva Shetty,10000,2026-08-02 12:00,NEFT,
T00807,XXXX1672,Kannan Subramaniam,XXXX9224,Siva Shetty,7500,2026-08-05 20:00,NEFT,
T00808,XXXX1672,Kannan Subramaniam,XXXX9224,Siva Shetty,4000,2026-08-06 11:00,UPI,
T00809,XXXX1672,Kannan Subramaniam,XXXX9224,Siva Shetty,1200,2026-08-09 19:00,IMPS,
T00810,XXXX1672,Kannan Subramaniam,XXXX8912,Deepak Sharma,2500,2026-08-10 18:00,NEFT,
T00811,XXXX1672,Kannan Subramaniam,XXXX8912,Deepak Sharma,10000,2026-08-12 14:00,IMPS,
T00812,XXXX2381,Siva Achari,XXXX2354,Madhavan Venkatesh,1200,2026-08-05 15:00,IMPS,
T00813,XXXX2381,Siva Achari,XXXX4583,Kishore Sharma,2500,2026-08-06 09:00,UPI,
T00814,XXXX2381,Siva Achari,XXXX4583,Kishore Sharma,7500,2026-08-08 09:00,UPI,
T00815,XXXX2381,Siva Achari,XXXX4583,Kishore Sharma,1200,2026-08-10 13:00,NEFT,
T00816,XXXX2381,Siva Achari,XXXX6568,Arjun Menon,2500,2026-08-11 19:00,NEFT,
T00817,XXXX2381,Siva Achari,XXXX4583,Kishore Sharma,10000,2026-08-12 19:00,UPI,
T00818,XXXX2381,Siva Achari,XXXX2646,Jagan Natarajan,10000,2026-08-13 15:00,IMPS,
T00819,XXXX7697,Prakash Sharma,XXXX9042,Vijay Singh,10000,2026-08-01 16:00,UPI,
T00820,XXXX7697,Prakash Sharma,XXXX9042,Vijay Singh,7500,2026-08-02 20:00,IMPS,
T00821,XXXX7697,Prakash Sharma,XXXX8381,Sabari Rao,500,2026-08-04 20:00,NEFT,
T00822,XXXX7697,Prakash Sharma,XXXX6224,Anand Balakrishnan,4000,2026-08-07 16:00,UPI,
T00823,XXXX7697,Prakash Sharma,XXXX9042,Vijay Singh,500,2026-08-08 17:00,NEFT,
T00824,XXXX7697,Prakash Sharma,XXXX6224,Anand Balakrishnan,1200,2026-08-11 16:00,NEFT,
T00825,XXXX6461,Thiru Gupta,XXXX9702,Siva Nair,4000,2026-08-02 09:00,UPI,
T00826,XXXX6461,Thiru Gupta,XXXX2680,Hari Achari,4000,2026-08-04 15:00,NEFT,
T00827,XXXX6461,Thiru Gupta,XXXX8381,Sabari Rao,500,2026-08-06 17:00,UPI,
T00828,XXXX6461,Thiru Gupta,XXXX9702,Siva Nair,7500,2026-08-11 18:00,NEFT,
T00829,XXXX6461,Thiru Gupta,XXXX9702,Siva Nair,7500,2026-08-12 15:00,IMPS,
T00830,XXXX6461,Thiru Gupta,XXXX2680,Hari Achari,7500,2026-08-14 16:00,UPI,
T00831,XXXX3093,Deepak Das,XXXX7951,Jagan Pillai,1200,2026-08-02 12:00,UPI,
T00832,XXXX3093,Deepak Das,XXXX4833,Ashok Nair,1200,2026-08-04 19:00,UPI,
T00833,XXXX3093,Deepak Das,XXXX7951,Jagan Pillai,7500,2026-08-07 19:00,UPI,
T00834,XXXX3093,Deepak Das,XXXX8780,Ravi Gupta,500,2026-08-09 17:00,NEFT,
T00835,XXXX3093,Deepak Das,XXXX7951,Jagan Pillai,7500,2026-08-14 19:00,IMPS,
T00836,XXXX8967,Lokesh Natarajan,XXXX4150,Gopal Gowda,500,2026-08-01 16:00,UPI,
T00837,XXXX8967,Lokesh Natarajan,XXXX6502,Siva Pillai,1200,2026-08-02 19:00,UPI,
T00838,XXXX8967,Lokesh Natarajan,XXXX9042,Vijay Singh,500,2026-08-04 20:00,IMPS,
T00839,XXXX8967,Lokesh Natarajan,XXXX9042,Vijay Singh,500,2026-08-10 17:00,IMPS,
T00840,XXXX8967,Lokesh Natarajan,XXXX6502,Siva Pillai,500,2026-08-11 09:00,UPI,
T00841,XXXX8967,Lokesh Natarajan,XXXX9042,Vijay Singh,2500,2026-08-13 10:00,NEFT,
T00842,XXXX8967,Lokesh Natarajan,XXXX5749,Unknown / Unlinked,200000,2026-08-10 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00843,XXXX8967,Lokesh Natarajan,XXXX5749,Unknown / Unlinked,500000,2026-08-10 18:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00844,XXXX7172,Ganesh Menon,XXXX7951,Jagan Pillai,7500,2026-08-01 19:00,UPI,
T00845,XXXX7172,Ganesh Menon,XXXX7054,Kannan Bose,10000,2026-08-02 13:00,NEFT,
T00846,XXXX7172,Ganesh Menon,XXXX7054,Kannan Bose,500,2026-08-03 17:00,UPI,
T00847,XXXX7172,Ganesh Menon,XXXX9565,Harish Iyer,500,2026-08-07 12:00,IMPS,
T00848,XXXX7172,Ganesh Menon,XXXX9565,Harish Iyer,4000,2026-08-10 11:00,UPI,
T00849,XXXX7172,Ganesh Menon,XXXX7951,Jagan Pillai,1200,2026-08-12 16:00,UPI,
T00850,XXXX7172,Ganesh Menon,XXXX4944,Ganesh Ramaswamy,1200,2026-08-13 15:00,IMPS,
T00851,XXXX7172,Ganesh Menon,XXXX7951,Jagan Pillai,500,2026-08-14 15:00,IMPS,
T00852,XXXX4833,Ashok Nair,XXXX2259,Karthik Menon,7500,2026-08-07 12:00,UPI,
T00853,XXXX4833,Ashok Nair,XXXX2259,Karthik Menon,1200,2026-08-10 19:00,UPI,
T00854,XXXX4833,Ashok Nair,XXXX6352,Ilango Pillai,10000,2026-08-11 10:00,NEFT,
T00855,XXXX4833,Ashok Nair,XXXX9883,Arun Mohan,7500,2026-08-14 19:00,NEFT,
T00856,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,500,2026-08-01 11:00,IMPS,
T00857,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,1200,2026-08-02 16:00,UPI,
T00858,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,500,2026-08-05 10:00,NEFT,
T00859,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,10000,2026-08-06 13:00,NEFT,
T00860,XXXX4271,Devan Menon,XXXX3815,Karthik Gowda,10000,2026-08-07 11:00,UPI,
T00861,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,2500,2026-08-09 15:00,NEFT,
T00862,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,1200,2026-08-11 10:00,NEFT,
T00863,XXXX4271,Devan Menon,XXXX3815,Karthik Gowda,500,2026-08-12 11:00,NEFT,
T00864,XXXX4271,Devan Menon,XXXX3363,Bharath Subramaniam,500,2026-08-14 15:00,IMPS,
T00865,XXXX5469,Harish Patel,XXXX6085,Jagan Gupta,2500,2026-08-01 12:00,IMPS,
T00866,XXXX5469,Harish Patel,XXXX6085,Jagan Gupta,1200,2026-08-04 19:00,NEFT,
T00867,XXXX5469,Harish Patel,XXXX6085,Jagan Gupta,1200,2026-08-05 13:00,UPI,
T00868,XXXX5469,Harish Patel,XXXX6085,Jagan Gupta,10000,2026-08-08 10:00,NEFT,
T00869,XXXX5469,Harish Patel,XXXX6085,Jagan Gupta,500,2026-08-09 19:00,IMPS,
T00870,XXXX5469,Harish Patel,XXXX6213,Eswar Ramaswamy,7500,2026-08-11 20:00,UPI,
T00871,XXXX5469,Harish Patel,XXXX6213,Eswar Ramaswamy,500,2026-08-14 11:00,IMPS,
T00872,XXXX9224,Siva Shetty,XXXX1464,Ilango Chandran,4000,2026-08-01 12:00,IMPS,
T00873,XXXX9224,Siva Shetty,XXXX2646,Jagan Natarajan,4000,2026-08-02 12:00,UPI,
T00874,XXXX9224,Siva Shetty,XXXX2646,Jagan Natarajan,500,2026-08-03 14:00,NEFT,
T00875,XXXX9224,Siva Shetty,XXXX2646,Jagan Natarajan,4000,2026-08-05 12:00,UPI,
T00876,XXXX9224,Siva Shetty,XXXX1464,Ilango Chandran,2500,2026-08-06 13:00,UPI,
T00877,XXXX9224,Siva Shetty,XXXX2646,Jagan Natarajan,2500,2026-08-10 12:00,IMPS,
T00878,XXXX9224,Siva Shetty,XXXX2646,Jagan Natarajan,500,2026-08-11 12:00,NEFT,
T00879,XXXX9224,Siva Shetty,XXXX2646,Jagan Natarajan,500,2026-08-14 13:00,IMPS,
T00880,XXXX5700,Hari Menon,XXXX1474,Eswar Singh,10000,2026-08-04 09:00,IMPS,
T00881,XXXX5700,Hari Menon,XXXX5982,Madhavan Murthy,2500,2026-08-06 19:00,IMPS,
T00882,XXXX5700,Hari Menon,XXXX5982,Madhavan Murthy,500,2026-08-07 14:00,IMPS,
T00883,XXXX5700,Hari Menon,XXXX5835,Rajesh Krishnan,1200,2026-08-08 12:00,UPI,
T00884,XXXX5700,Hari Menon,XXXX5835,Rajesh Krishnan,7500,2026-08-11 09:00,IMPS,
T00885,XXXX5700,Hari Menon,XXXX5835,Rajesh Krishnan,7500,2026-08-12 18:00,IMPS,
T00886,XXXX5700,Hari Menon,XXXX5835,Rajesh Krishnan,1200,2026-08-13 20:00,IMPS,
T00887,XXXX2821,Arjun Natarajan,XXXX5728,Ravi Shetty,10000,2026-08-01 16:00,IMPS,
T00888,XXXX2821,Arjun Natarajan,XXXX5728,Ravi Shetty,1200,2026-08-05 15:00,IMPS,
T00889,XXXX2821,Arjun Natarajan,XXXX5728,Ravi Shetty,4000,2026-08-08 13:00,UPI,
T00890,XXXX2821,Arjun Natarajan,XXXX3129,Karthik Venkatesh,2500,2026-08-10 15:00,NEFT,
T00891,XXXX2821,Arjun Natarajan,XXXX5728,Ravi Shetty,10000,2026-08-11 14:00,UPI,
T00892,XXXX9782,Thiru Verma,XXXX7065,Omkar Iyer,2500,2026-08-01 17:00,IMPS,
T00893,XXXX9782,Thiru Verma,XXXX3129,Karthik Venkatesh,4000,2026-08-03 10:00,NEFT,
T00894,XXXX9782,Thiru Verma,XXXX6123,Dinesh Subramaniam,2500,2026-08-05 14:00,NEFT,
T00895,XXXX9782,Thiru Verma,XXXX6123,Dinesh Subramaniam,10000,2026-08-07 09:00,IMPS,
T00896,XXXX9782,Thiru Verma,XXXX7065,Omkar Iyer,2500,2026-08-08 18:00,IMPS,
T00897,XXXX9782,Thiru Verma,XXXX3129,Karthik Venkatesh,10000,2026-08-10 10:00,NEFT,
T00898,XXXX9782,Thiru Verma,XXXX3129,Karthik Venkatesh,4000,2026-08-11 12:00,UPI,
T00899,XXXX9782,Thiru Verma,XXXX7065,Omkar Iyer,1200,2026-08-14 19:00,UPI,
T00900,XXXX4068,Rahul Pandian,XXXX2633,Rajesh Raj,2500,2026-08-01 12:00,UPI,
T00901,XXXX4068,Rahul Pandian,XXXX2633,Rajesh Raj,2500,2026-08-02 09:00,IMPS,
T00902,XXXX4068,Rahul Pandian,XXXX2633,Rajesh Raj,4000,2026-08-09 13:00,UPI,
T00903,XXXX4068,Rahul Pandian,XXXX5347,Devan Pillai,10000,2026-08-14 13:00,NEFT,
T00904,XXXX8702,Lokesh Velu,XXXX3198,Prakash Achari,7500,2026-08-04 15:00,UPI,
T00905,XXXX8702,Lokesh Velu,XXXX3198,Prakash Achari,2500,2026-08-05 16:00,UPI,
T00906,XXXX8702,Lokesh Velu,XXXX3198,Prakash Achari,1200,2026-08-06 11:00,NEFT,
T00907,XXXX8702,Lokesh Velu,XXXX3198,Prakash Achari,1200,2026-08-07 19:00,NEFT,
T00908,XXXX8702,Lokesh Velu,XXXX3198,Prakash Achari,4000,2026-08-10 10:00,UPI,
T00909,XXXX8702,Lokesh Velu,XXXX3198,Prakash Achari,2500,2026-08-13 11:00,UPI,
T00910,XXXX8702,Lokesh Velu,XXXX2524,Ravi Iyer,4000,2026-08-14 19:00,NEFT,
T00911,XXXX1726,Vikram Pandian,XXXX3390,Bharath Shetty,500,2026-08-01 15:00,UPI,
T00912,XXXX1726,Vikram Pandian,XXXX7172,Ganesh Menon,500,2026-08-03 18:00,IMPS,
T00913,XXXX1726,Vikram Pandian,XXXX7172,Ganesh Menon,10000,2026-08-05 13:00,IMPS,
T00914,XXXX1726,Vikram Pandian,XXXX3390,Bharath Shetty,4000,2026-08-06 15:00,UPI,
T00915,XXXX1726,Vikram Pandian,XXXX3390,Bharath Shetty,4000,2026-08-07 19:00,UPI,
T00916,XXXX1726,Vikram Pandian,XXXX7172,Ganesh Menon,4000,2026-08-09 18:00,IMPS,
T00917,XXXX1726,Vikram Pandian,XXXX7172,Ganesh Menon,10000,2026-08-10 11:00,UPI,
T00918,XXXX1726,Vikram Pandian,XXXX7172,Ganesh Menon,500,2026-08-13 10:00,IMPS,
T00919,XXXX1717,Gopal Chandran,XXXX3390,Bharath Shetty,7500,2026-08-01 18:00,IMPS,
T00920,XXXX1717,Gopal Chandran,XXXX9180,Rahul Pillai,4000,2026-08-04 09:00,NEFT,
T00921,XXXX1717,Gopal Chandran,XXXX9180,Rahul Pillai,2500,2026-08-05 16:00,UPI,
T00922,XXXX1717,Gopal Chandran,XXXX9565,Harish Iyer,2500,2026-08-07 20:00,NEFT,
T00923,XXXX1717,Gopal Chandran,XXXX6446,Bharath Pillai,7500,2026-08-09 16:00,UPI,
T00924,XXXX1717,Gopal Chandran,XXXX6446,Bharath Pillai,10000,2026-08-13 12:00,NEFT,
T00925,XXXX6848,Ganesh Shetty,XXXX2354,Madhavan Venkatesh,10000,2026-08-03 17:00,IMPS,
T00926,XXXX6848,Ganesh Shetty,XXXX2354,Madhavan Venkatesh,1200,2026-08-04 11:00,UPI,
T00927,XXXX6848,Ganesh Shetty,XXXX4583,Kishore Sharma,7500,2026-08-05 17:00,UPI,
T00928,XXXX6848,Ganesh Shetty,XXXX2354,Madhavan Venkatesh,500,2026-08-06 12:00,NEFT,
T00929,XXXX6848,Ganesh Shetty,XXXX2354,Madhavan Venkatesh,500,2026-08-07 10:00,UPI,
T00930,XXXX6848,Ganesh Shetty,XXXX8022,Elango Gupta,1200,2026-08-09 13:00,NEFT,
T00931,XXXX6848,Ganesh Shetty,XXXX4583,Kishore Sharma,7500,2026-08-10 16:00,NEFT,
T00932,XXXX6848,Ganesh Shetty,XXXX8022,Elango Gupta,4000,2026-08-11 16:00,UPI,
T00933,XXXX6848,Ganesh Shetty,XXXX8022,Elango Gupta,500,2026-08-13 17:00,NEFT,
T00934,XXXX6848,Ganesh Shetty,XXXX2354,Madhavan Venkatesh,4000,2026-08-14 12:00,UPI,
T00935,XXXX9151,Thiru Sharma,XXXX6295,Anand Reddy,7500,2026-08-01 10:00,UPI,
T00936,XXXX9151,Thiru Sharma,XXXX6213,Eswar Ramaswamy,4000,2026-08-02 13:00,UPI,
T00937,XXXX9151,Thiru Sharma,XXXX7225,Elango Krishnan,7500,2026-08-03 18:00,IMPS,
T00938,XXXX9151,Thiru Sharma,XXXX7225,Elango Krishnan,2500,2026-08-04 14:00,IMPS,
T00939,XXXX9151,Thiru Sharma,XXXX9335,Omkar Subramaniam,10000,2026-08-05 19:00,NEFT,
T00940,XXXX9151,Thiru Sharma,XXXX7225,Elango Krishnan,4000,2026-08-07 09:00,NEFT,
T00941,XXXX9151,Thiru Sharma,XXXX9335,Omkar Subramaniam,1200,2026-08-10 13:00,UPI,
T00942,XXXX9151,Thiru Sharma,XXXX7225,Elango Krishnan,500,2026-08-11 14:00,NEFT,
T00943,XXXX9151,Thiru Sharma,XXXX3007,Kumar Gowda,10000,2026-08-12 17:00,IMPS,
T00944,XXXX9151,Thiru Sharma,XXXX6213,Eswar Ramaswamy,500,2026-08-13 15:00,UPI,
T00945,XXXX9151,Thiru Sharma,XXXX6295,Anand Reddy,2500,2026-08-14 17:00,NEFT,
T00946,XXXX2680,Hari Achari,XXXX4271,Devan Menon,1200,2026-08-03 14:00,IMPS,
T00947,XXXX2680,Hari Achari,XXXX3815,Karthik Gowda,7500,2026-08-04 17:00,IMPS,
T00948,XXXX2680,Hari Achari,XXXX3815,Karthik Gowda,1200,2026-08-05 18:00,IMPS,
T00949,XXXX2680,Hari Achari,XXXX3815,Karthik Gowda,2500,2026-08-06 20:00,UPI,
T00950,XXXX2680,Hari Achari,XXXX3815,Karthik Gowda,2500,2026-08-08 20:00,UPI,
T00951,XXXX2680,Hari Achari,XXXX3815,Karthik Gowda,7500,2026-08-09 17:00,NEFT,
T00952,XXXX2680,Hari Achari,XXXX4271,Devan Menon,2500,2026-08-11 12:00,IMPS,
T00953,XXXX2680,Hari Achari,XXXX3815,Karthik Gowda,10000,2026-08-12 09:00,UPI,
T00954,XXXX2680,Hari Achari,XXXX4271,Devan Menon,1200,2026-08-13 11:00,UPI,
T00955,XXXX2680,Hari Achari,XXXX4271,Devan Menon,7500,2026-08-14 13:00,UPI,
T00956,XXXX2680,Hari Achari,XXXX4616,Unknown / Unlinked,500000,2026-08-09 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00957,XXXX2680,Hari Achari,XXXX4616,Unknown / Unlinked,750000,2026-08-09 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00958,XXXX5498,Lokesh Verma,XXXX6280,Kannan Natarajan,500,2026-08-01 18:00,IMPS,
T00959,XXXX5498,Lokesh Verma,XXXX6280,Kannan Natarajan,2500,2026-08-02 14:00,IMPS,
T00960,XXXX5498,Lokesh Verma,XXXX3509,Senthil Nair,7500,2026-08-05 09:00,UPI,
T00961,XXXX5498,Lokesh Verma,XXXX6280,Kannan Natarajan,500,2026-08-08 20:00,NEFT,
T00962,XXXX5498,Lokesh Verma,XXXX6280,Kannan Natarajan,2500,2026-08-09 17:00,IMPS,
T00963,XXXX5498,Lokesh Verma,XXXX6280,Kannan Natarajan,1200,2026-08-14 11:00,NEFT,
T00964,XXXX3068,Jagan Sundaram,XXXX6916,Dinesh Verma,1200,2026-08-05 19:00,UPI,
T00965,XXXX3068,Jagan Sundaram,XXXX9565,Harish Iyer,1200,2026-08-06 13:00,UPI,
T00966,XXXX3068,Jagan Sundaram,XXXX9565,Harish Iyer,500,2026-08-11 19:00,UPI,
T00967,XXXX3068,Jagan Sundaram,XXXX5073,Manoj Reddy,2500,2026-08-12 16:00,UPI,
T00968,XXXX3068,Jagan Sundaram,XXXX6916,Dinesh Verma,7500,2026-08-13 09:00,UPI,
T00969,XXXX2259,Karthik Menon,XXXX9653,Kannan Balakrishnan,10000,2026-08-02 12:00,UPI,
T00970,XXXX2259,Karthik Menon,XXXX6123,Dinesh Subramaniam,4000,2026-08-04 18:00,UPI,
T00971,XXXX2259,Karthik Menon,XXXX6123,Dinesh Subramaniam,7500,2026-08-06 09:00,NEFT,
T00972,XXXX2259,Karthik Menon,XXXX3900,Vikram Shetty,4000,2026-08-07 13:00,IMPS,
T00973,XXXX2259,Karthik Menon,XXXX9653,Kannan Balakrishnan,7500,2026-08-08 13:00,UPI,
T00974,XXXX2259,Karthik Menon,XXXX9653,Kannan Balakrishnan,7500,2026-08-09 13:00,UPI,
T00975,XXXX2259,Karthik Menon,XXXX9653,Kannan Balakrishnan,500,2026-08-10 19:00,IMPS,
T00976,XXXX2259,Karthik Menon,XXXX9653,Kannan Balakrishnan,4000,2026-08-11 13:00,IMPS,
T00977,XXXX2259,Karthik Menon,XXXX3900,Vikram Shetty,500,2026-08-12 15:00,UPI,
T00978,XXXX2929,Farook Patel,XXXX4833,Ashok Nair,4000,2026-08-01 16:00,IMPS,
T00979,XXXX2929,Farook Patel,XXXX4833,Ashok Nair,2500,2026-08-02 19:00,UPI,
T00980,XXXX2929,Farook Patel,XXXX6573,Anand Sundaram,7500,2026-08-03 18:00,UPI,
T00981,XXXX2929,Farook Patel,XXXX3093,Deepak Das,2500,2026-08-07 18:00,NEFT,
T00982,XXXX2929,Farook Patel,XXXX2260,Karthik Velu,1200,2026-08-10 10:00,UPI,
T00983,XXXX2929,Farook Patel,XXXX2354,Madhavan Venkatesh,2500,2026-08-14 10:00,IMPS,
T00984,XXXX3828,Sathish Ramaswamy,XXXX8632,Karthik Verma,1200,2026-08-02 11:00,IMPS,
T00985,XXXX3828,Sathish Ramaswamy,XXXX8632,Karthik Verma,10000,2026-08-06 10:00,IMPS,
T00986,XXXX3828,Sathish Ramaswamy,XXXX2259,Karthik Menon,2500,2026-08-09 16:00,UPI,
T00987,XXXX3828,Sathish Ramaswamy,XXXX5700,Hari Menon,2500,2026-08-10 10:00,NEFT,
